t_secs,rss_kb,vmhwm_kb,fds,threads,accept_inflight,panic_total
2220.940,26044,37524,20,9,6,0
2235.942,26552,37524,127,9,120,0
2250.950,26416,37524,31,9,77,0
2265.956,26044,37524,21,9,10,0
2280.958,26044,37524,25,9,75,0
2295.962,26472,37524,21,9,9,0
2310.966,26044,37524,80,9,58,0
2325.988,27952,37524,148,9,144,0
2340.997,26432,37524,20,9,91,0
2356.000,29032,37524,63,9,97,0
2371.008,27992,37524,46,9,22,0
2386.016,26232,37524,26,9,11,0
2401.026,26184,37524,30,9,13,0
2416.031,26888,37524,58,9,11,0
2431.034,26044,37524,21,9,71,0
2446.046,27924,37524,21,9,132,0
2461.054,26044,37524,59,9,89,0
2476.058,26860,37524,103,9,69,0
2491.066,26072,37524,40,9,10,0
2506.073,27144,37524,22,9,26,0
2521.078,27744,37524,31,9,7,0
2536.089,26044,37524,20,9,10,0
2551.094,26684,37524,21,9,31,0
2566.102,27400,37524,56,9,21,0
2581.108,27056,37524,85,9,13,0
2596.112,28560,37524,22,9,11,0
2611.114,27528,37524,27,9,13,0
2626.117,26632,37524,81,9,31,0
2641.124,28516,37524,16,9,177,0
2656.131,27920,37524,25,9,14,0
2671.133,26044,37524,21,9,10,0
2686.136,27476,37524,21,9,17,0
2701.142,26084,37524,31,9,22,0
2716.150,27136,37524,110,9,36,0
2731.160,26080,37524,21,9,9,0
2746.161,26916,37524,57,9,9,0
2761.165,26044,37524,73,9,19,0
2776.171,27444,37524,90,9,7,0
2791.174,29600,37524,161,9,55,0
2806.183,26044,37524,21,9,15,0
2821.190,26044,37524,28,9,80,0
2836.195,26480,37524,99,9,3,0
2851.200,26536,37524,23,9,33,0
2866.202,26872,37524,61,9,10,0
2881.207,26044,37524,27,9,29,0
2896.211,28600,37524,247,9,125,0
2911.225,27824,37524,22,9,27,0
2926.231,26044,37524,46,9,54,0
2941.234,26384,37524,55,9,10,0
2956.245,26556,37524,34,9,12,0
2971.258,26556,37524,22,9,53,0
2986.261,29680,37524,276,9,225,0
3001.272,26052,37524,32,9,22,0
3016.276,26052,37524,22,9,10,0
3031.278,26052,37524,22,9,6,0
3046.291,26608,37524,22,9,11,0
3061.294,26052,37524,98,9,8,0
3076.296,26536,37524,30,9,30,0
3091.301,29108,37524,24,9,8,0
3106.305,26524,37524,22,9,20,0
3121.309,26304,37524,23,9,14,0
3136.310,26492,37524,32,9,49,0
3151.312,27016,37524,30,9,10,0
3166.314,26464,37524,26,9,31,0
3181.319,26536,37524,135,9,8,0
3196.324,27312,37524,22,9,10,0
3211.330,31480,37524,62,9,14,0
3226.336,27196,37524,54,9,6,0
3241.342,27320,37524,22,9,11,0
3256.346,26052,37524,72,9,10,0
3271.350,31888,37524,425,9,411,0
3286.365,26044,37524,24,9,15,0
3301.372,26456,37524,21,9,23,0
3316.375,26456,37524,45,9,16,0
3331.376,26580,37524,28,9,6,0
3346.380,26904,37524,17,9,149,0
3361.390,26452,37524,76,9,38,0
3376.396,27264,37524,67,9,27,0
3391.400,27164,37524,45,9,13,0
3406.406,26920,37524,49,9,25,0
3421.409,26044,37524,21,9,9,0
3436.411,27368,37524,19,9,17,0
3451.414,26044,37524,27,9,10,0
3466.416,27660,37524,19,9,7,0
