t_secs,rss_kb,vmhwm_kb,fds,threads,accept_inflight,panic_total
915.381,24836,32428,55,9,21,0
930.384,27160,32428,28,9,16,0
945.388,27088,32428,107,9,13,0
960.392,25076,32428,146,9,63,0
975.402,25124,32428,28,9,10,0
990.409,26964,32428,14,9,6,0
1005.413,24836,32428,16,9,9,0
1020.414,27096,32428,92,9,12,0
1035.418,24836,32428,54,9,12,0
1050.422,24836,32428,49,9,24,0
1065.428,25260,32428,102,9,43,0
1080.433,26204,32428,72,9,6,0
1095.440,24836,32428,31,9,12,0
1110.443,25360,32428,77,9,140,0
1125.459,24964,32428,27,9,12,0
1140.460,24852,32428,24,9,6,0
1155.463,25104,32428,23,9,106,0
1170.466,26280,32428,145,9,68,0
1185.475,25536,32428,25,9,20,0
1200.480,27432,32428,80,9,27,0
1215.484,24836,32428,53,9,13,0
1230.488,24836,32428,61,9,72,0
1245.492,24960,32428,51,9,21,0
1260.500,24892,32428,37,9,56,0
1275.510,25092,32428,113,9,157,0
1290.523,24976,32428,71,9,5,0
1305.527,24836,32428,26,9,11,0
1320.532,24836,32428,23,9,46,0
1335.538,25948,32428,27,9,16,0
1350.545,25336,32428,25,9,87,0
1365.557,24996,32428,22,9,6,0
1380.561,24976,32428,78,9,38,0
1395.565,24836,32428,61,9,13,0
1410.573,24836,32428,22,9,10,0
1425.580,26956,32428,107,9,34,0
1440.586,24972,32428,107,9,31,0
1455.591,25496,32428,25,9,16,0
1470.593,25020,32428,47,9,8,0
1485.597,24836,32428,115,9,14,0
1500.604,25160,32428,29,9,10,0
1515.608,25092,32428,27,9,60,0
1530.611,24836,32428,32,9,1,0
1545.616,24888,32428,23,9,7,0
1560.621,24836,32428,24,9,49,0
1575.640,24836,32428,77,9,10,0
1590.644,25676,32428,53,9,26,0
1605.650,24872,32428,25,9,14,0
1620.652,24836,32428,74,9,4,0
1635.655,24928,32428,154,9,19,0
1650.665,24836,32428,25,9,11,0
1665.670,25256,32428,112,9,123,0
1680.676,26288,32428,148,9,83,0
1695.685,25100,32428,24,9,8,0
1710.686,27888,32428,16,9,20,0
1725.688,28336,32428,36,9,10,0
1740.698,27888,32428,25,9,10,0
1755.700,27948,32428,59,9,22,0
1770.704,25468,32428,29,9,7,0
1785.706,26304,32428,27,9,10,0
1800.708,24836,32428,78,9,24,0
1815.733,25328,32428,46,9,12,0
1830.737,24856,32428,26,9,18,0
1845.741,24836,32428,19,9,19,0
1860.745,24836,32428,21,9,10,0
1875.750,24836,32428,86,9,82,0
1890.755,25108,32428,57,9,33,0
1905.759,25700,32428,26,9,11,0
1920.762,24836,32428,27,9,7,0
1935.766,25772,32428,24,9,135,0
1950.772,24964,32428,21,9,15,0
1965.774,24836,32428,25,9,17,0
1980.782,24840,32428,49,9,18,0
1995.786,24836,32428,90,9,47,0
2010.793,24888,32428,64,9,24,0
2025.797,24836,32428,26,9,34,0
2040.805,24836,32428,93,9,43,0
2055.813,27408,32428,28,9,6,0
2070.817,24836,32428,23,9,33,0
2085.819,25404,32428,65,9,18,0
2100.823,24836,32428,22,9,59,0
2115.829,25572,32428,22,9,7,0
2130.832,25020,32428,69,9,10,0
2145.838,24836,32428,24,9,9,0
2160.848,25032,32428,44,9,30,0
2175.854,25680,32428,14,9,3,0
2190.857,25344,32428,67,9,60,0
2205.862,25376,32428,33,9,11,0
2220.867,26324,32428,231,9,254,0
2235.884,29292,32428,271,9,214,0
2250.890,25272,32428,52,9,14,0
2265.894,24984,32428,61,9,14,0
2280.896,25408,32428,130,9,93,0
2295.900,24984,32428,30,9,14,0
2310.909,26832,32428,44,9,4,0
2325.915,25776,32428,62,9,17,0
2340.919,25768,32428,81,9,79,0
2355.922,24836,32428,29,9,11,0
2370.926,24836,32428,27,9,25,0
2385.934,24992,32428,51,9,9,0
2400.937,27144,32428,121,9,11,0
2415.948,24836,32428,32,9,11,0
2430.949,25768,33824,45,9,34,0
2445.951,24880,33824,61,9,80,0
2460.959,27124,33824,261,9,157,0
2475.966,25048,33824,26,9,10,0
2490.968,24836,33824,12,9,14,0
2505.973,26672,33824,21,9,7,0
2520.986,24836,33824,26,9,15,0
2536.000,25688,33824,42,9,70,0
2551.005,24836,33824,45,9,12,0
2566.009,24868,33824,57,9,6,0
2581.012,24876,33824,21,9,28,0
2596.017,25144,33824,25,9,16,0
2611.031,25280,33824,24,9,8,0
2626.034,25808,33824,27,9,7,0
2641.037,25784,33824,87,9,29,0
2656.049,27136,33824,25,9,10,0
2671.058,25484,33824,120,9,161,0
2686.074,25144,33824,62,9,14,0
2701.080,25208,33824,26,9,107,0
2716.091,25192,33824,22,9,15,0
2731.104,24836,33824,127,9,47,0
2746.115,24836,33824,49,9,27,0
2761.121,25548,33824,25,9,10,0
2776.133,25180,33824,39,9,56,0
2791.139,24836,33824,38,9,15,0
2806.142,25872,33824,25,9,10,0
2821.149,25648,33824,25,9,10,0
2836.151,24836,33824,82,9,148,0
2851.162,24836,33824,34,9,18,0
2866.167,24956,33824,57,9,50,0
2881.171,25664,33824,35,9,10,0
2896.174,24836,33824,27,9,10,0
2911.176,27092,33824,134,9,5,0
2926.188,25180,33824,99,9,8,0
2941.192,25880,33824,27,9,20,0
2956.204,24836,33824,38,9,19,0
2971.213,24836,33824,35,9,17,0
2986.214,24836,33824,47,9,40,0
3001.216,25900,33824,25,9,10,0
3016.221,26108,33824,24,9,11,0
3031.222,25132,33824,69,9,10,0
3046.236,25368,33824,105,9,25,0
3061.241,24836,33824,23,9,122,0
3076.250,25216,33824,28,9,25,0
3091.252,24924,33824,32,9,17,0
3106.254,25208,33824,150,9,24,0
3121.257,26188,33824,106,9,25,0
3136.267,24836,33824,23,9,10,0
3151.270,25336,33824,156,9,28,0
3166.276,24872,33824,23,9,11,0
3181.281,24836,33824,23,9,22,0
3196.288,24836,33824,30,9,10,0
3211.290,24840,33824,54,9,10,0
3226.296,25020,33824,29,9,102,0
3241.307,25656,33824,76,9,33,0
3256.311,24980,33824,23,9,10,0
3271.316,25016,33824,25,9,9,0
3286.317,24836,33824,23,9,78,0
3301.323,24836,33824,121,9,83,0
3316.328,24856,33824,34,9,21,0
3331.329,24836,33824,25,9,10,0
3346.336,24980,33824,25,9,12,0
3361.341,25956,33824,20,9,3,0
3376.346,25604,33824,151,9,19,0
3391.359,25320,33824,54,9,21,0
3406.368,24836,33824,26,9,10,0
3421.370,24864,33824,154,9,101,0
3436.374,24836,33824,99,9,19,0
3451.383,25448,33824,23,9,10,0
3466.387,24876,33824,78,9,36,0
3481.406,25124,33824,32,9,8,0
3496.416,24836,33824,23,9,16,0
3511.422,24836,33824,63,9,10,0
3526.424,24948,33824,59,9,94,0
3541.431,26748,33824,92,9,9,0
3556.435,24836,33824,32,9,9,0
3571.444,24836,33824,42,9,17,0
3586.449,25268,33824,93,9,49,0
3601.453,24836,33824,25,9,10,0
3616.457,24836,33824,27,9,10,0
3631.461,24836,33824,145,9,158,0
3646.470,25296,33824,24,9,87,0
3661.475,24836,33824,22,9,7,0
3676.478,26424,33824,92,9,22,0
3691.480,25096,33824,105,9,7,0
3706.486,24836,33824,25,9,10,0
3721.493,27616,33824,55,9,100,0
3736.510,25796,33824,26,9,60,0
3751.514,24848,33824,65,9,15,0
3766.518,25696,33824,127,9,9,0
3781.525,24888,33824,24,9,41,0
3796.529,24940,33824,88,9,80,0
3811.533,24848,33824,26,9,10,0
3826.535,24848,33824,30,9,7,0
3841.536,25296,33824,82,9,1,0
3856.540,25696,33824,17,9,1,0
3871.541,24848,33824,28,9,131,0
3886.553,24848,33824,57,9,16,0
3901.556,24848,33824,25,9,27,0
3916.561,24848,33824,25,9,36,0
3931.565,25432,33824,26,9,10,0
3946.574,24848,33824,22,9,227,0
3961.586,24848,33824,24,9,21,0
3976.587,25200,33824,21,9,7,0
3991.595,24848,33824,26,9,10,0
4006.598,24884,33824,58,9,12,0
4021.607,25444,33824,29,9,12,0
4036.609,24836,33824,28,9,25,0
4051.611,24836,33824,38,9,15,0
4066.614,24884,33824,187,9,108,0
4081.620,24836,33824,21,9,28,0
4096.625,24836,33824,34,9,15,0
4111.627,24836,33824,25,9,8,0
4126.630,24836,33824,26,9,12,0
4141.632,26840,33824,55,9,4,0
4156.640,25108,33824,39,9,12,0
4171.647,28784,33824,87,9,34,0
4186.653,25644,33824,23,9,9,0
4201.656,26212,33824,22,9,112,0
4216.665,25360,33824,49,9,14,0
4231.669,26304,33824,168,9,54,0
4246.673,24836,33824,28,9,9,0
4261.677,24852,33824,26,9,12,0
4276.682,25580,33824,25,9,10,0
4291.688,24836,33824,24,9,16,0
4306.691,25988,33824,29,9,7,0
4321.702,24836,33824,102,9,7,0
4336.708,24836,33824,14,9,147,0
4351.714,24992,33824,20,9,6,0
4366.716,24948,33824,24,9,7,0
4381.719,25496,33824,159,9,75,0
4396.727,25268,33824,30,9,11,0
4411.730,25552,33824,18,9,5,0
4426.738,25892,33824,191,9,107,0
4441.742,24880,33824,109,9,50,0
4456.745,24872,33824,26,9,65,0
4471.748,25464,33824,25,9,10,0
4486.750,24836,33824,35,9,5,0
4501.754,25044,33824,25,9,65,0
4516.759,24836,33824,30,9,63,0
4531.766,25584,33824,130,9,14,0
4546.770,24836,33824,26,9,8,0
4561.773,24992,33824,22,9,9,0
4576.779,24836,33824,99,9,51,0
4591.790,25216,33824,27,9,50,0
4606.794,24852,33824,36,9,40,0
4621.796,24880,33824,31,9,9,0
4636.798,24836,33824,63,9,28,0
4651.803,25168,33824,59,9,25,0
4666.807,25092,33824,30,9,11,0
4681.810,25016,33824,33,9,269,0
4696.826,25016,33824,28,9,10,0
4711.828,25768,33824,117,9,25,0
4726.835,25172,33824,24,9,11,0
4741.837,26704,33824,18,9,2,0
4756.841,25016,33824,24,9,14,0
4771.844,25016,33824,27,9,62,0
4786.852,26872,33824,33,9,15,0
4801.855,25300,33824,46,9,18,0
4816.858,25504,33824,23,9,26,0
4831.869,25016,33824,30,9,10,0
4846.871,25016,33824,21,9,31,0
4861.874,27284,33824,54,9,18,0
4876.880,26992,33824,167,9,25,0
4891.892,25312,33824,22,9,12,0
4906.894,24880,33824,22,9,6,0
4921.895,24988,33824,22,9,12,0
4936.908,24988,33824,27,9,9,0
4951.929,25300,33824,30,9,12,0
4966.932,24988,33824,84,9,24,0
4981.935,25460,33824,25,9,19,0
4996.940,25024,33824,27,9,10,0
5011.946,24836,33824,24,9,10,0
5026.951,24836,33824,62,9,16,0
5041.959,24836,33824,30,9,16,0
5056.968,25536,33824,26,9,64,0
5071.985,25692,33824,23,9,12,0
5086.988,25252,33824,25,9,90,0
5101.995,25964,33824,47,9,151,0
5117.006,24836,33824,73,9,16,0
5132.009,25944,33824,95,9,44,0
5147.017,24836,33824,191,9,30,0
5162.032,25032,33824,55,9,26,0
5177.038,24888,33824,32,9,12,0
5192.040,24836,33824,31,9,56,0
5207.044,24836,33824,33,9,16,0
5222.046,26148,33824,36,9,7,0
5237.049,24932,33824,108,9,58,0
5252.052,26420,33824,23,9,21,0
5267.058,24836,33824,52,9,4,0
5282.062,24988,33824,40,9,9,0
5297.068,24836,33824,28,9,10,0
5312.073,27120,33824,29,9,20,0
5327.078,24860,33824,76,9,10,0
5342.084,25960,33824,100,9,17,0
5357.096,26428,33824,120,9,153,0
5372.102,24836,33824,22,9,31,0
5387.111,25884,33824,139,9,13,0
5400.001,25884,33824,25,9,9,0
