t_secs,rss_kb,vmhwm_kb,fds,threads,panic_total
4921.505,25840,33468,43,9,0
4951.513,23804,33468,43,9,0
4981.519,25832,33468,39,9,0
5011.524,25572,33468,43,9,0
5041.542,24440,33468,43,9,0
5071.549,25784,33468,41,9,0
5101.563,26916,33468,41,9,0
5131.574,26276,33468,43,9,0
5161.594,24224,33468,43,9,0
5191.602,26060,33468,41,9,0
5221.609,25936,33468,41,9,0
5251.615,27508,33468,37,9,0
5281.630,32592,33468,43,9,0
5311.641,27692,33468,41,9,0
5341.645,24608,33468,37,9,0
5371.660,24980,33468,43,9,0
5401.662,26376,33468,41,9,0
5431.668,27280,33468,41,9,0
5461.673,26684,33468,43,9,0
5491.680,25796,33468,43,9,0
5521.693,27736,33468,37,9,0
5551.703,29144,33468,41,9,0
5581.716,26496,33468,43,9,0
5611.722,26808,33468,41,9,0
5641.735,25996,33468,43,9,0
5671.738,26344,33468,37,9,0
5701.747,25368,33468,43,9,0
5731.767,28292,33468,41,9,0
5761.770,26768,33468,40,9,0
5791.779,26468,33468,41,9,0
5821.791,27808,33468,41,9,0
5851.803,27688,33468,39,9,0
5881.808,25552,33468,43,9,0
5911.815,26504,33468,43,9,0
5941.823,26192,33468,39,9,0
5971.832,26172,33468,43,9,0
6001.835,27412,33468,43,9,0
6031.838,24312,33468,35,9,0
6061.843,25544,33468,43,9,0
6091.858,26296,33468,41,9,0
6121.866,25740,33468,41,9,0
6151.888,26160,33468,43,9,0
6181.899,25932,33468,41,9,0
6211.914,26316,33468,43,9,0
6241.921,27060,33468,41,9,0
6271.929,25060,33468,40,9,0
6301.951,26132,33468,43,9,0
6331.957,24768,33468,39,9,0
6361.966,26712,33468,41,9,0
6391.972,24892,33468,41,9,0
6421.991,27212,33468,41,9,0
6452.006,26424,33468,41,9,0
6482.026,26428,33468,43,9,0
6512.032,26804,33468,43,9,0
6542.036,26760,33468,43,9,0
6572.054,25340,33468,43,9,0
6602.059,24700,33468,37,9,0
6632.072,28148,33468,43,9,0
6662.075,26228,33468,41,9,0
6692.093,25620,33468,43,9,0
6722.102,24764,33468,43,9,0
6752.111,26612,33468,43,9,0
6782.118,28560,33468,43,9,0
6812.129,27880,33468,39,9,0
6842.137,26800,33468,43,9,0
6872.151,26372,33468,41,9,0
6902.156,25804,33468,39,9,0
6932.163,25544,33468,39,9,0
6962.174,26384,33468,41,9,0
6992.183,26032,33468,41,9,0
7022.194,27676,33468,43,9,0
7052.204,28108,33468,41,9,0
7082.207,27876,33468,41,9,0
7112.223,25800,33468,41,9,0
7142.227,27864,33468,41,9,0
7172.232,27620,33468,41,9,0
7202.242,26404,33468,43,9,0
7232.246,24564,33468,43,9,0
7262.253,26812,33468,39,9,0
7292.267,24788,33468,40,9,0
7322.277,25952,33468,41,9,0
7352.279,24360,33468,43,9,0
7382.295,23848,33468,43,9,0
7412.298,29208,33468,39,9,0
7442.306,25896,33468,41,9,0
7472.313,27004,33468,43,9,0
7502.320,24864,33468,41,9,0
7532.337,27356,33468,41,9,0
7562.344,29376,33468,37,9,0
7592.349,25284,33468,43,9,0
7622.361,23740,33468,43,9,0
7652.371,24628,33468,37,9,0
7682.374,26400,33468,39,9,0
7712.393,25848,33468,43,9,0
7742.399,24192,33468,41,9,0
7772.404,28020,33468,43,9,0
7802.419,23900,33468,43,9,0
7832.427,25260,33468,41,9,0
7862.434,24908,33468,43,9,0
7892.439,24096,33468,41,9,0
7922.454,25860,33468,41,9,0
7952.460,25152,33468,43,9,0
7982.469,25640,33468,43,9,0
8012.486,22304,33468,37,9,0
8042.490,26228,33468,43,9,0
8072.493,25916,33468,43,9,0
8102.500,24140,33468,41,9,0
8132.507,25160,33468,37,9,0
8162.518,25200,33468,39,9,0
8192.533,25344,33468,43,9,0
8222.538,23812,33468,41,9,0
8252.544,24520,33468,39,9,0
8282.554,23708,33468,41,9,0
8312.563,26808,33468,43,9,0
8342.569,23900,33468,41,9,0
8372.578,25020,33468,41,9,0
8402.587,24036,33468,43,9,0
8432.592,24736,33468,35,9,0
8462.601,26648,33468,43,9,0
8492.623,25220,33468,43,9,0
8522.633,25524,33468,41,9,0
8552.641,30828,33468,41,9,0
8582.646,28192,33468,43,9,0
8612.667,27608,33468,43,9,0
8642.677,26644,33468,41,9,0
8672.688,24900,33468,43,9,0
8702.696,24772,33468,41,9,0
8732.703,24968,33468,41,9,0
8762.711,24132,33468,43,9,0
8792.725,24824,33468,43,9,0
8822.735,22944,33468,43,9,0
8852.737,23096,33468,43,9,0
8882.752,24440,33468,39,9,0
8912.760,22804,33468,41,9,0
8942.769,24732,33468,43,9,0
8972.778,25604,33468,43,9,0
9002.785,26032,33468,43,9,0
9032.793,27300,33468,39,9,0
9062.804,27332,33468,43,9,0
9092.806,25780,33468,43,9,0
9122.821,24900,33468,43,9,0
9152.834,27612,33468,39,9,0
9182.841,29264,33468,41,9,0
9212.847,25308,33468,43,9,0
9242.861,25460,33468,39,9,0
9272.878,25864,33468,39,9,0
9302.884,24680,33468,43,9,0
9332.889,25484,33468,43,9,0
9362.895,24196,33468,43,9,0
9392.899,24128,33468,41,9,0
9422.915,23712,33468,43,9,0
9452.923,25040,33468,43,9,0
9482.934,24492,33468,43,9,0
9512.949,27060,33468,43,9,0
9542.954,26748,33468,41,9,0
9572.963,24680,33468,43,9,0
9602.968,25920,33468,43,9,0
9632.978,24204,33468,41,9,0
9662.983,25564,33468,43,9,0
9692.992,26688,33468,43,9,0
9722.999,24768,33468,43,9,0
9753.004,24392,33468,43,9,0
9783.017,23164,33468,43,9,0
9813.026,26780,33468,41,9,0
9843.035,26376,33468,41,9,0
9873.040,24184,33468,43,9,0
9903.048,24444,33468,39,9,0
9933.054,24664,33468,43,9,0
9963.066,26388,33468,41,9,0
9993.074,29436,33468,39,9,0
10023.088,25556,33468,41,9,0
10053.102,26648,33468,43,9,0
10083.117,25324,33468,41,9,0
10113.125,26204,33468,42,9,0
10143.128,25720,33468,39,9,0
10173.130,23864,33468,43,9,0
10203.136,24864,33468,41,9,0
10233.141,24164,33468,43,9,0
10263.155,27212,33468,43,9,0
10293.171,26900,33468,43,9,0
10323.186,22688,33468,35,9,0
10353.198,25932,33468,43,9,0
10383.204,26140,33468,43,9,0
10413.208,24272,33468,41,9,0
10443.217,25656,33468,41,9,0
10473.229,24664,33468,43,9,0
10503.234,26208,33468,43,9,0
10533.250,25648,33468,43,9,0
10563.259,25680,33468,43,9,0
10593.270,25348,33468,35,9,0
10623.286,26948,33468,41,9,0
10653.296,27504,33468,43,9,0
10683.305,29384,33468,41,9,0
10713.313,26744,33468,43,9,0
10743.327,25660,33468,41,9,0
10773.342,27300,33468,41,9,0
10803.370,26584,33468,39,9,0
10833.387,26012,33468,43,9,0
10863.401,26596,33468,41,9,0
10893.407,26052,33468,43,9,0
10923.417,24236,33468,43,9,0
10953.435,26308,33468,39,9,0
10983.443,25536,33468,39,9,0
11013.447,26408,33468,43,9,0
11043.450,24636,33468,43,9,0
11073.456,25252,33468,39,9,0
11103.468,26364,33468,43,9,0
11133.477,24996,33468,41,9,0
11163.481,27100,33468,37,9,0
11193.496,25348,33468,43,9,0
11223.506,25716,33468,43,9,0
11253.519,27540,33468,43,9,0
11283.526,25856,33468,41,9,0
11313.535,26372,33468,39,9,0
11343.540,25936,33468,43,9,0
11373.548,24364,33468,43,9,0
11403.552,26684,33468,43,9,0
11433.555,25720,33468,39,9,0
11463.564,26336,33468,41,9,0
11493.572,24996,33468,43,9,0
11523.588,26220,33468,41,9,0
11553.601,27184,33468,43,9,0
11583.616,23444,33468,39,9,0
11613.627,26220,33468,41,9,0
11643.633,28688,33468,39,9,0
11673.637,24896,33468,43,9,0
11703.645,26312,33468,39,9,0
11733.660,26764,33468,41,9,0
11763.668,25716,33468,41,9,0
11793.673,25292,33468,43,9,0
11823.686,26000,33468,41,9,0
11853.696,24868,33468,43,9,0
11883.699,25200,33468,42,9,0
11913.703,24568,33468,41,9,0
11943.706,28120,33468,41,9,0
11973.716,25928,33468,43,9,0
12003.725,25876,33468,41,9,0
12033.737,27740,33468,43,9,0
12063.755,25724,33468,41,9,0
12093.762,25520,33468,41,9,0
12123.768,25240,33468,39,9,0
12153.773,25516,33468,43,9,0
12183.781,26336,33468,41,9,0
12213.787,25864,33468,41,9,0
12243.806,25684,33468,43,9,0
12273.810,27908,33468,43,9,0
12303.830,24676,33468,43,9,0
12333.837,27932,33468,43,9,0
12363.848,23852,33468,38,9,0
12393.857,27804,33468,39,9,0
12423.868,26296,33468,41,9,0
12453.878,25372,33468,39,9,0
12483.887,26152,33468,43,9,0
12513.894,28348,33468,43,9,0
12543.901,26432,33468,43,9,0
12573.907,26220,33468,43,9,0
12603.923,27356,33468,41,9,0
12633.926,25560,33468,43,9,0
12663.936,26584,33468,41,9,0
12693.955,26616,33468,41,9,0
12723.961,26324,33468,43,9,0
12753.965,24916,33468,43,9,0
12783.971,25220,33468,41,9,0
12813.984,26460,33468,39,9,0
12843.998,25064,33468,39,9,0
12874.021,24804,33468,41,9,0
12904.032,26036,33468,43,9,0
12934.048,26276,33468,41,9,0
12964.052,25712,33468,43,9,0
12994.056,27172,33468,43,9,0
13024.064,25820,33468,41,9,0
13054.072,26228,33468,41,9,0
13084.082,25576,33468,39,9,0
13114.092,25012,33468,43,9,0
13144.095,27412,33468,43,9,0
13174.114,25620,33468,39,9,0
13204.128,26012,33468,43,9,0
13234.132,25040,33468,43,9,0
13264.139,24312,33468,43,9,0
13294.145,28004,33468,41,9,0
13324.155,26020,33468,40,9,0
13354.159,25384,33468,43,9,0
13384.168,24784,33468,42,9,0
13414.185,25592,33468,41,9,0
13444.190,25216,33468,43,9,0
13474.198,27076,33468,43,9,0
13504.208,25008,33468,41,9,0
13534.217,27076,33468,43,9,0
13564.226,27892,33468,43,9,0
13594.237,26356,33696,39,9,0
13624.248,25240,33696,39,9,0
13654.255,27720,33696,43,9,0
13684.269,24436,33696,39,9,0
13714.277,25432,33696,41,9,0
13744.285,25668,33696,39,9,0
13774.298,23936,33696,39,9,0
13804.320,28052,33696,43,9,0
13834.327,26044,33696,43,9,0
13864.336,25112,33696,41,9,0
13894.341,23788,33696,41,9,0
13924.355,25936,33696,43,9,0
13954.358,25776,33696,39,9,0
13984.365,25684,33696,43,9,0
14014.375,24628,33696,43,9,0
14044.383,27580,33696,43,9,0
14074.395,25840,33696,43,9,0
14104.399,27716,33696,37,9,0
14134.413,26412,33696,41,9,0
14164.417,28028,33696,41,9,0
14194.432,25356,33696,41,9,0
14224.437,25464,33696,43,9,0
14254.447,27336,33696,43,9,0
14284.450,25584,33696,41,9,0
14314.463,25728,33696,39,9,0
14344.474,25824,33696,35,9,0
14374.485,25332,33696,43,9,0
14400.002,24212,33696,41,9,0
