t_secs,rss_kb,vmhwm_kb,fds,threads,panic_total
4921.413,42048,46868,27,9,0
4951.422,42432,46868,19,9,0
4981.424,42800,46868,22,9,0
5011.439,42620,46868,22,9,0
5041.451,42808,46868,23,9,0
5071.465,42208,46868,21,9,0
5101.466,42460,46868,25,9,0
5131.477,41804,46868,24,9,0
5161.486,41872,46868,19,9,0
5191.501,41740,46868,23,9,0
5221.505,42396,46868,19,9,0
5251.512,41500,46868,19,9,0
5281.513,41948,46868,21,9,0
5311.519,42988,46868,27,9,0
5341.524,41840,46868,23,9,0
5371.551,42820,46868,25,9,0
5401.567,41760,46868,24,9,0
5431.570,42596,46868,27,9,0
5461.581,41952,46868,20,9,0
5491.586,41760,46868,20,9,0
5521.592,42072,46868,19,9,0
5551.596,42976,46868,25,9,0
5581.609,44296,46868,26,9,0
5611.613,42016,46868,26,9,0
5641.617,41760,46868,19,9,0
5671.619,42480,46868,27,9,0
5701.630,42340,46868,19,9,0
5731.634,42464,46868,19,9,0
5761.642,42848,46868,26,9,0
5791.647,42492,46868,19,9,0
5821.650,42100,46868,19,9,0
5851.657,41888,46868,22,9,0
5881.664,43008,46868,21,9,0
5911.674,43476,46868,27,9,0
5941.682,42016,46868,19,9,0
5971.692,42080,46868,21,9,0
6001.713,41804,46868,19,9,0
6031.732,43176,46868,27,9,0
6061.738,42096,46868,20,9,0
6091.744,41692,46868,24,9,0
6121.755,41744,46868,25,9,0
6151.765,41584,46868,27,9,0
6181.784,41576,46868,19,9,0
6211.789,42588,46868,25,9,0
6241.793,42332,46868,19,9,0
6271.796,42316,46868,20,9,0
6301.801,41916,46868,19,9,0
6331.810,42088,46868,27,9,0
6361.820,41848,46868,21,9,0
6391.830,44712,46868,27,9,0
6421.836,41564,46868,19,9,0
6451.838,41820,46868,24,9,0
6481.843,41628,46868,21,9,0
6511.852,42400,46868,20,9,0
6541.859,41564,46868,19,9,0
6571.876,41436,46868,20,9,0
6601.880,43864,46868,26,9,0
6631.885,41712,46868,21,9,0
6661.890,41948,46868,19,9,0
6691.895,44052,46868,19,9,0
6721.905,42868,46868,22,9,0
6751.917,43980,46868,22,9,0
6781.922,42684,46868,21,9,0
6811.934,42484,46868,24,9,0
6841.938,41692,46868,23,9,0
6871.963,42868,46868,26,9,0
6901.969,41620,46868,23,9,0
6931.975,41888,46868,19,9,0
6961.978,42000,46868,26,9,0
6991.989,41968,46868,20,9,0
7021.989,42860,46868,19,9,0
7051.992,41676,46868,19,9,0
7082.003,41820,46868,19,9,0
7112.006,42312,46868,20,9,0
7142.008,43224,46868,26,9,0
7172.023,42288,46868,27,9,0
7202.038,43284,46868,26,9,0
