t_secs,rss_kb,vmhwm_kb,fds,threads,panic_total
4921.360,28112,32440,11,9,0
4951.368,28536,32440,11,9,0
4981.371,29272,32440,11,9,0
5011.377,29368,32440,11,9,0
5041.383,28476,32440,11,9,0
5071.404,29080,32440,11,9,0
5101.415,29208,32440,11,9,0
5131.420,28752,32440,11,9,0
5161.428,28900,32440,11,9,0
5191.435,29400,32440,11,9,0
5221.445,28972,32440,11,9,0
5251.451,29184,32440,11,9,0
5281.461,29284,32440,11,9,0
5311.470,29332,32440,11,9,0
5341.476,29416,32440,11,9,0
5371.485,28836,32440,11,9,0
5401.488,29376,32440,11,9,0
5431.496,29160,32440,11,9,0
5461.511,29336,32440,11,9,0
5491.530,29676,32440,11,9,0
5521.540,29528,32440,11,9,0
5551.547,29368,32440,11,9,0
5581.553,29360,32440,11,9,0
5611.558,29976,32440,11,9,0
5641.570,29468,32440,11,9,0
5671.576,30056,32440,11,9,0
5701.587,29664,32440,11,9,0
5731.603,28768,32440,11,9,0
5761.607,30624,32440,11,9,0
5791.623,29224,32440,11,9,0
5821.628,28916,32440,11,9,0
5851.643,28788,32440,11,9,0
5881.650,29252,32440,11,9,0
5911.672,30136,32440,11,9,0
5941.680,29548,32440,11,9,0
5971.689,28728,32440,11,9,0
6001.698,28980,32440,11,9,0
6031.712,29496,32440,11,9,0
6061.722,28968,32440,11,9,0
6091.724,29200,32440,11,9,0
6121.728,29420,32440,11,9,0
6151.733,30252,32440,11,9,0
6181.735,29864,32440,11,9,0
6211.746,29524,32440,11,9,0
6241.758,29844,32440,11,9,0
6271.763,29356,32440,11,9,0
6301.766,29804,32440,11,9,0
6331.772,29468,32440,11,9,0
6361.777,29668,32440,11,9,0
6391.786,29616,32440,11,9,0
6421.790,29656,32440,11,9,0
6451.800,29236,32440,11,9,0
6481.808,29424,32440,11,9,0
6511.816,28988,32440,11,9,0
6541.819,29236,32440,11,9,0
6571.824,29028,32440,11,9,0
6601.841,29092,32440,11,9,0
6631.844,29628,32440,11,9,0
6661.853,29036,32440,11,9,0
6691.857,29388,32440,11,9,0
6721.866,28728,32440,11,9,0
6751.873,29264,32440,11,9,0
6781.886,28988,32440,11,9,0
6811.895,29316,32440,11,9,0
6841.916,30432,32440,11,9,0
6871.925,29396,32440,11,9,0
6901.943,29540,32440,11,9,0
6931.955,30660,32440,11,9,0
6961.966,31948,32956,11,9,0
6991.972,30344,32956,11,9,0
7021.978,29884,32956,11,9,0
7051.988,30384,32956,11,9,0
7081.998,29636,32956,11,9,0
7112.002,29304,32956,11,9,0
7142.005,29936,32956,11,9,0
7172.013,29776,32956,11,9,0
7202.018,29832,32956,11,9,0
7232.031,29972,32956,11,9,0
7262.041,30412,32956,11,9,0
7292.051,29488,32956,11,9,0
7322.058,29260,32956,11,9,0
7352.073,29956,32956,11,9,0
7382.078,30508,32956,11,9,0
7412.086,30704,32956,11,9,0
7442.092,29948,32956,11,9,0
7472.102,29772,32956,11,9,0
7502.115,29544,32956,11,9,0
7532.119,29796,32956,11,9,0
7562.124,29372,32956,11,9,0
7592.133,30176,32956,11,9,0
7622.143,29260,32956,11,9,0
7652.151,29620,32956,11,9,0
7682.162,29260,32956,11,9,0
7712.166,30116,32956,11,9,0
7742.172,29712,32956,11,9,0
7772.181,29876,32956,11,9,0
7802.189,29648,32956,11,9,0
7832.196,29436,32956,11,9,0
