t_secs,rss_kb,vmhwm_kb,fds,threads,accept_inflight,panic_total
2460.855,23336,24876,18,9,7,0
2490.861,23724,24876,18,9,6,0
2520.871,23996,24876,18,9,6,0
2550.873,23428,24876,19,9,6,0
2580.884,23556,24876,18,9,6,0
2610.890,23380,24876,18,9,6,0
2640.899,23228,24876,17,9,6,0
2670.905,23736,24876,18,9,5,0
2700.924,23704,24876,18,9,6,0
2730.933,24384,24876,16,9,6,0
2760.942,24304,24876,18,9,6,0
2790.949,24236,24876,18,9,5,0
2820.955,24224,24876,18,9,6,0
2850.973,24316,24876,17,9,6,0
2880.988,24524,24876,19,9,4,0
2910.996,24084,24876,18,9,6,0
2941.002,23904,24876,18,9,6,0
2971.006,23728,24876,17,9,5,0
3001.010,23780,24876,18,9,6,0
3031.030,23748,24876,17,9,5,0
3061.039,24044,24876,18,9,6,0
3091.051,23464,24876,18,9,6,0
3121.061,23748,24876,17,9,4,0
3151.065,23940,24876,17,9,5,0
3181.084,24116,24876,17,9,6,0
3211.090,24128,24876,18,9,6,0
3241.116,24464,24876,18,9,6,0
3271.125,24432,24876,18,9,4,0
3301.151,25040,25120,18,9,6,0
3331.171,23884,25120,18,9,5,0
3361.181,23876,25120,17,9,5,0
3391.194,24488,25120,18,9,6,0
3421.205,24220,25260,18,9,6,0
3451.224,24260,25260,18,9,6,0
3481.233,24064,25260,18,9,6,0
3511.241,23980,25260,17,9,5,0
3541.246,23860,25260,17,9,6,0
3571.259,24068,25260,17,9,5,0
3601.273,23664,25260,17,9,6,0
3631.280,23832,25260,17,9,4,0
3661.289,24316,25260,17,9,6,0
3691.291,23812,25260,18,9,6,0
3721.301,23600,25260,17,9,5,0
3751.308,23804,25260,18,9,6,0
3781.337,23748,25260,18,9,6,0
3811.341,23656,25260,18,9,6,0
3841.354,23960,25260,18,9,6,0
3871.363,23988,25260,18,9,6,0
3901.372,23688,25260,18,9,5,0
3931.382,23944,25260,19,9,6,0
3961.393,24228,25260,18,9,6,0
3991.409,23696,25260,18,9,5,0
4021.430,23780,25260,17,9,6,0
4051.435,23708,25260,18,9,6,0
4081.445,24768,25260,17,9,6,0
4111.456,23928,25260,18,9,6,0
4141.465,23696,25260,18,9,6,0
4171.472,24156,25260,18,9,6,0
4201.481,24264,25260,18,9,7,0
4231.494,24188,25260,18,9,6,0
4261.513,23884,25260,18,9,8,0
4291.519,24584,25260,18,9,6,0
4321.527,23756,25260,18,9,6,0
4351.532,23724,25260,18,9,6,0
4381.535,24820,25260,17,9,9,0
4411.546,23872,25260,17,9,6,0
4441.557,24048,25260,17,9,5,0
4471.564,23700,25260,18,9,6,0
4501.577,24108,25260,16,9,6,0
4531.586,24056,25260,18,9,6,0
4561.593,23888,25260,18,9,6,0
4591.603,24116,25260,18,9,5,0
4621.611,24464,25260,18,9,6,0
4651.619,24104,25260,18,9,6,0
4681.625,23828,25260,18,9,6,0
4711.637,24032,25260,18,9,5,0
4741.646,23912,25260,17,9,5,0
4771.669,24460,25260,18,9,6,0
4801.675,23580,25260,18,9,6,0
4831.678,23852,25260,18,9,6,0
4861.687,23864,25260,18,9,6,0
4891.700,24088,25260,18,9,6,0
4921.705,23916,25260,18,9,6,0
4951.716,23996,25260,17,9,6,0
4981.722,23644,25260,18,9,7,0
5011.730,23880,25260,18,9,6,0
5041.733,24948,25260,17,9,5,0
5071.743,24412,25260,17,9,6,0
5101.747,24144,25260,17,9,6,0
5131.761,24156,25260,18,9,6,0
5161.765,24612,25260,18,9,6,0
5191.771,23956,25260,18,9,7,0
5221.782,23788,25260,19,9,7,0
5251.793,24056,25260,18,9,6,0
5281.798,23976,25260,18,9,6,0
5311.814,24192,25260,18,9,6,0
5341.822,23860,25260,19,9,6,0
5371.837,23700,25260,18,9,6,0
5401.855,23284,25260,18,9,6,0
5431.868,23680,25260,18,9,5,0
5461.877,24152,25260,18,9,6,0
5491.887,24128,25260,17,9,5,0
5521.903,23920,25260,18,9,6,0
5551.913,23948,25260,18,9,6,0
5581.924,23852,25260,18,9,6,0
5611.930,24444,25260,18,9,6,0
5641.933,23552,25260,18,9,6,0
5671.950,23772,25260,18,9,6,0
5701.960,23928,25260,17,9,6,0
5731.966,24200,25260,18,9,7,0
5761.982,24076,25260,18,9,6,0
5791.998,24156,25260,19,9,7,0
5822.002,23616,25260,18,9,6,0
5852.008,24236,25260,18,9,6,0
5882.019,23676,25260,17,9,5,0
5912.025,23868,25260,18,9,5,0
5942.032,23872,25260,18,9,5,0
5972.041,23808,25260,18,9,6,0
6002.047,23948,25260,18,9,6,0
6032.055,24220,25260,18,9,6,0
6062.058,24032,25260,18,9,6,0
6092.061,24268,25260,18,9,5,0
6122.076,24124,25260,17,9,5,0
6152.082,23540,25260,17,9,5,0
6182.095,23876,25260,18,9,6,0
6212.110,23960,25260,18,9,6,0
6242.121,24104,25260,18,9,5,0
6272.131,23580,25260,17,9,5,0
6302.142,24300,25260,17,9,6,0
6332.154,23960,25260,17,9,6,0
6362.165,24664,25260,18,9,6,0
6392.170,24088,25260,17,9,5,0
6422.178,23916,25260,17,9,7,0
6452.195,23728,25260,18,9,6,0
6482.204,23888,25260,17,9,5,0
6512.214,23912,25260,18,9,6,0
6542.219,23956,25260,17,9,6,0
6572.237,23708,25260,18,9,6,0
6602.249,23588,25260,18,9,7,0
6632.256,23652,25260,17,9,6,0
6662.263,24120,25260,18,9,6,0
6692.279,24368,25260,18,9,6,0
6722.289,24472,25260,19,9,5,0
6752.308,24376,25260,18,9,6,0
6782.318,24252,25260,19,9,6,0
6812.331,24336,25260,18,9,6,0
6842.347,24208,25260,18,9,6,0
6872.364,24676,25260,18,9,6,0
6902.368,24312,25260,18,9,6,0
6932.374,24512,25260,18,9,6,0
6962.379,24280,25260,18,9,9,0
6992.386,24144,25260,18,9,6,0
7022.393,23900,25260,18,9,6,0
7052.405,24064,25260,18,9,6,0
7082.421,24216,25260,17,9,5,0
7112.424,24104,25260,18,9,5,0
7142.430,24216,25260,18,9,6,0
7172.442,24480,25260,19,9,6,0
7202.450,23960,25260,17,9,5,0
7232.451,24388,25260,18,9,7,0
7262.460,23624,25260,18,9,6,0
7292.469,23428,25260,18,9,6,0
7322.478,24148,25260,18,9,6,0
7352.490,24460,25260,18,9,5,0
7382.497,24028,25260,17,9,5,0
7412.503,23508,25260,17,9,5,0
7442.508,24052,25260,18,9,6,0
7472.521,24100,25260,18,9,6,0
7502.531,23368,25260,18,9,6,0
7532.537,23712,25260,18,9,6,0
7562.548,24220,25260,17,9,7,0
7592.560,24112,25260,18,9,6,0
7622.569,23876,25260,18,9,6,0
7652.581,23968,25260,18,9,6,0
7682.599,23880,25260,17,9,6,0
7712.606,24596,25260,16,9,5,0
7742.613,24264,25260,18,9,7,0
7772.624,24268,25260,18,9,5,0
7802.636,24288,25260,18,9,7,0
7832.656,24308,25260,18,9,6,0
7862.659,24240,25260,17,9,6,0
7892.665,24060,25260,18,9,5,0
7922.673,24208,25260,20,9,6,0
7952.686,24028,25260,17,9,3,0
7982.705,23596,25260,18,9,6,0
8012.713,23732,25260,18,9,5,0
8042.721,23932,25260,18,9,6,0
8072.747,23768,25260,18,9,6,0
8102.769,23616,25260,18,9,6,0
8132.773,23596,25260,17,9,5,0
8162.787,23936,25260,18,9,6,0
8192.805,23508,25260,17,9,5,0
8222.810,23808,25260,18,9,7,0
8252.827,23548,25260,18,9,5,0
8282.838,23996,25260,18,9,6,0
8312.848,24428,25260,18,9,6,0
8342.861,24388,25260,18,9,6,0
8372.867,23596,25260,19,9,6,0
8402.874,24280,25260,18,9,6,0
8432.877,23848,25260,19,9,6,0
8462.882,23616,25260,18,9,7,0
8492.888,24096,25260,18,9,6,0
8522.899,23780,25260,17,9,5,0
8552.905,23704,25260,20,9,7,0
8582.914,24120,25260,18,9,7,0
8612.942,25224,25260,17,9,5,0
8642.948,24172,25260,18,9,6,0
8672.952,23196,25260,18,9,6,0
8702.956,23516,25260,18,9,6,0
8732.969,23684,25260,17,9,5,0
8762.980,23928,25260,17,9,5,0
8792.986,23960,25260,18,9,6,0
8822.991,24196,25260,18,9,6,0
8853.001,24100,25260,17,9,6,0
8883.010,23448,25260,17,9,6,0
8913.020,24188,25260,18,9,6,0
8943.026,23892,25260,17,9,6,0
8973.033,23980,25260,18,9,7,0
9003.042,24556,25260,18,9,5,0
9033.056,24384,25260,18,9,6,0
9063.092,24312,25260,18,9,6,0
9093.093,24312,25260,18,9,6,0
9123.100,24796,25260,18,9,7,0
9153.109,23292,25260,18,9,5,0
9183.116,23544,25260,18,9,6,0
9213.124,24588,25260,18,9,6,0
9243.136,23576,25260,18,9,6,0
9273.141,23576,25260,17,9,5,0
9303.145,24076,25260,18,9,7,0
9333.166,23960,25260,18,9,3,0
9363.183,24040,25260,18,9,6,0
9393.189,23924,25260,18,9,6,0
9423.206,23680,25260,18,9,6,0
9453.214,23868,25260,18,9,6,0
9483.222,23836,25260,18,9,5,0
9513.233,23988,25260,18,9,6,0
9543.256,24132,25260,18,9,6,0
9573.264,24044,25260,17,9,5,0
9603.270,24120,25260,18,9,6,0
9633.278,24616,25260,17,9,6,0
9663.299,23724,25260,18,9,6,0
9693.307,23496,25260,18,9,5,0
9723.318,24136,25260,18,9,6,0
9753.321,23924,25260,18,9,6,0
9783.332,24268,25260,17,9,5,0
9813.344,24084,25260,17,9,6,0
9843.353,23760,25260,18,9,6,0
9873.363,23904,25260,18,9,5,0
9903.382,23876,25260,16,9,6,0
9933.394,23956,25260,17,9,5,0
9963.398,24488,25260,18,9,6,0
9993.400,23924,25260,16,9,4,0
10023.406,23808,25260,18,9,6,0
10053.420,23880,25260,17,9,5,0
10083.426,23952,25260,18,9,6,0
10113.436,24640,25260,16,9,4,0
10143.444,23676,25260,18,9,6,0
10173.461,23952,25260,18,9,6,0
10203.472,23728,25260,17,9,5,0
10233.483,23912,25284,18,9,6,0
10263.490,23744,25284,17,9,7,0
10293.499,24224,25284,18,9,6,0
10323.508,24704,25284,17,9,5,0
10353.515,24828,25284,18,9,6,0
10383.528,23948,25284,18,9,5,0
10413.533,24756,25284,18,9,6,0
10443.549,24612,25284,18,9,6,0
10473.554,24132,25284,18,9,5,0
10503.566,24264,25284,17,9,5,0
10533.581,24764,25284,18,9,4,0
10563.597,23696,25284,18,9,8,0
10593.611,24016,25284,18,9,6,0
10623.622,24336,25284,17,9,7,0
10653.630,23656,25284,18,9,6,0
10683.636,24192,25284,16,9,6,0
10713.646,24244,25284,17,9,6,0
10743.679,24552,25284,17,9,5,0
10773.682,24080,25284,17,9,5,0
10803.689,23576,25284,18,9,6,0
10833.695,24252,25284,18,9,5,0
10863.702,24392,25284,18,9,6,0
10893.703,24684,25284,19,9,7,0
10923.711,23904,25284,18,9,5,0
10953.731,23772,25284,18,9,6,0
10983.740,24472,25284,17,9,5,0
11013.746,23724,25284,18,9,6,0
11043.753,23488,25284,18,9,6,0
11073.775,24204,25284,18,9,6,0
11103.791,23748,25284,18,9,6,0
11133.811,23780,25284,18,9,6,0
11163.818,23908,25284,18,9,6,0
11193.825,23976,25284,18,9,6,0
11223.833,24040,25284,18,9,6,0
11253.858,24496,25284,18,9,6,0
11283.861,23612,25284,18,9,7,0
11313.872,24008,25284,18,9,6,0
11343.881,23992,25284,18,9,6,0
11373.885,23744,25284,19,9,6,0
11403.892,24112,25284,18,9,5,0
11433.898,23940,25284,18,9,6,0
11463.916,24020,25284,17,9,6,0
11493.924,24672,25284,17,9,5,0
11523.930,23760,25284,18,9,5,0
11553.943,23856,25284,18,9,6,0
11583.950,24536,25284,18,9,6,0
11613.957,23796,25284,18,9,7,0
11643.961,24116,25284,17,9,6,0
11673.969,23864,25284,18,9,6,0
11703.978,23828,25284,18,9,6,0
11733.982,23916,25284,18,9,7,0
11764.003,24000,25284,18,9,6,0
11794.016,24260,25284,18,9,6,0
11824.027,24152,25284,18,9,6,0
11854.045,24256,25284,18,9,6,0
11884.066,24508,25284,18,9,7,0
11914.072,24212,25284,17,9,5,0
11944.080,24092,25284,18,9,7,0
11974.099,24464,25284,18,9,6,0
12004.117,24356,25284,18,9,6,0
12034.136,24188,25284,18,9,6,0
12064.148,23696,25284,18,9,6,0
12094.154,23692,25284,16,9,6,0
12124.162,24080,25284,18,9,6,0
12154.166,24016,25284,18,9,6,0
12184.169,24304,25284,18,9,6,0
12214.182,24752,25284,18,9,6,0
12244.191,24272,25284,18,9,6,0
12274.206,24176,25284,18,9,6,0
12304.225,24212,25284,18,9,8,0
12334.246,24376,25284,18,9,6,0
12364.251,23572,25284,18,9,7,0
12394.259,24036,25284,18,9,5,0
12424.277,24208,25284,18,9,6,0
12454.290,24332,25284,17,9,4,0
12484.305,24020,25284,20,9,6,0
12514.319,24416,25284,18,9,6,0
12544.324,23980,25284,18,9,6,0
12574.336,24060,25284,18,9,6,0
12604.346,24076,25284,18,9,4,0
12634.355,24624,25284,18,9,6,0
12664.361,24208,25284,18,9,6,0
12694.368,24332,25284,18,9,6,0
12724.373,23880,25284,18,9,6,0
12754.406,24112,25284,18,9,6,0
12784.418,24492,25284,17,9,6,0
12814.422,24412,25284,17,9,6,0
12844.437,24028,25284,18,9,6,0
12874.449,24032,25284,18,9,6,0
12904.474,24436,25284,18,9,6,0
12934.484,24224,25284,18,9,6,0
12964.491,24244,25284,18,9,6,0
12994.506,24520,25284,18,9,6,0
13024.516,24308,25284,18,9,5,0
13054.532,24528,25284,17,9,6,0
13084.539,24232,25284,18,9,6,0
13114.548,24560,25284,18,9,5,0
13144.549,24348,25284,17,9,5,0
13174.560,23740,25284,18,9,6,0
13204.574,23572,25284,18,9,6,0
13234.584,23996,25284,18,9,6,0
13264.593,23612,25284,18,9,6,0
13294.607,23500,25284,19,9,7,0
13324.612,23824,25284,18,9,6,0
13354.616,24876,25284,18,9,6,0
13384.640,25076,25284,18,9,6,0
13414.649,23964,25284,18,9,6,0
13444.660,23992,25284,17,9,5,0
13474.663,23860,25284,19,9,6,0
13504.678,24064,25284,18,9,6,0
13534.682,23796,25284,17,9,5,0
13564.686,23992,25284,18,9,6,0
13594.689,24360,25284,18,9,7,0
13624.708,24084,25284,18,9,6,0
13654.723,23680,25284,18,9,7,0
13684.732,24020,25284,18,9,4,0
13714.737,24068,25284,17,9,4,0
13744.746,24308,25284,17,9,6,0
13774.752,23936,25284,18,9,6,0
13804.762,24340,25284,18,9,6,0
13834.774,24320,25284,18,9,5,0
13864.779,24528,25284,17,9,6,0
13894.797,24536,25284,18,9,7,0
13924.807,23876,25284,18,9,6,0
13954.811,24304,25284,17,9,5,0
13984.823,24896,25284,17,9,6,0
14014.837,24120,25284,18,9,6,0
14044.845,24064,25284,17,9,5,0
14074.856,24040,25284,18,9,6,0
14104.862,24072,25284,17,9,5,0
14134.869,24228,25284,18,9,6,0
14164.888,24532,25284,18,9,6,0
14194.898,24300,25284,18,9,6,0
14224.908,24100,25284,16,9,6,0
14254.912,23884,25284,19,9,7,0
14284.921,23492,25284,18,9,6,0
14314.935,24228,25284,18,9,6,0
14344.965,24072,25284,17,9,6,0
14374.971,23976,25284,18,9,6,0
14400.013,24032,25284,18,9,6,0
