t_secs,rss_kb,vmhwm_kb,fds,threads,panic_total
4921.356,45548,49108,42,9,0
4951.360,45148,49108,43,9,0
4981.372,45880,49108,42,9,0
5011.381,44916,49108,42,9,0
5041.389,45772,49108,42,9,0
5071.395,46340,49108,43,9,0
5101.398,46092,49108,43,9,0
5131.404,46460,49108,43,9,0
5161.408,44732,49108,42,9,0
5191.417,45228,49108,43,9,0
5221.418,43888,49108,43,9,0
5251.434,45544,49108,43,9,0
5281.441,44352,49108,42,9,0
5311.450,45384,49108,43,9,0
5341.456,45336,49108,43,9,0
5371.462,44652,49108,43,9,0
5401.474,42756,49108,42,9,0
5431.494,44272,49108,42,9,0
5461.502,46880,49108,42,9,0
5491.523,45508,49108,43,9,0
5521.533,44652,49108,43,9,0
5551.534,43228,49108,43,9,0
5581.539,42104,49108,43,9,0
5611.542,42288,49108,43,9,0
5641.548,44524,49108,42,9,0
5671.559,45116,49108,43,9,0
5701.566,43684,49108,42,9,0
5731.574,44260,49108,42,9,0
5761.580,43012,49108,41,9,0
5791.584,44108,49108,43,9,0
5821.589,42364,49108,43,9,0
5851.591,43436,49108,41,9,0
5881.595,41404,49108,42,9,0
5911.612,43552,49108,43,9,0
5941.615,44404,49108,43,9,0
5971.616,43320,49108,43,9,0
6001.621,44004,49108,43,9,0
6031.624,44752,49108,43,9,0
6061.627,43344,49108,43,9,0
6091.640,44364,49108,43,9,0
6121.647,43532,49108,43,9,0
6151.648,43852,49108,42,9,0
6181.656,44180,49108,43,9,0
6211.670,42256,49108,43,9,0
6241.673,40848,49108,43,9,0
6271.674,42380,49108,42,9,0
6301.681,40836,49108,41,9,0
6331.694,42812,49108,43,9,0
6361.711,42860,49108,43,9,0
6391.717,42200,49108,43,9,0
6421.726,42184,49108,43,9,0
6451.729,42472,49108,43,9,0
6481.740,40856,49108,43,9,0
6511.751,43648,49108,41,9,0
6541.755,41596,49108,41,9,0
6571.764,42108,49108,42,9,0
6601.773,41640,49108,43,9,0
6631.784,40624,49108,42,9,0
6661.790,41856,49108,43,9,0
6691.798,40248,49108,42,9,0
6721.807,41032,49108,41,9,0
6751.821,42280,49108,43,9,0
6781.827,38304,49108,42,9,0
6811.838,39728,49108,41,9,0
6841.847,39284,49108,43,9,0
6871.856,41164,49108,43,9,0
6901.863,40656,49108,43,9,0
6931.868,41032,49108,43,9,0
6961.875,38788,49108,43,9,0
6991.883,41544,49108,43,9,0
7021.887,41764,49108,42,9,0
7051.897,44332,49108,40,9,0
7081.909,40804,49108,43,9,0
7111.915,39452,49108,43,9,0
7141.925,39344,49108,42,9,0
7171.940,40596,49108,43,9,0
7201.957,40960,49108,43,9,0
7231.965,41984,49108,43,9,0
7261.976,38724,49108,43,9,0
7291.982,42000,49108,43,9,0
7321.986,41608,49108,42,9,0
